first_name,last_name,price,above_100
Megan,Hickman,165.1104102,t
Raymond,Davis,217.32736,t
Krystal,Miller,219.3866908,t
Brian,Christian,197.1047485,t
Stephen,Doyle,75.62902184,f
Carl,Taylor,271.8752715,t
Kathleen,Peterson,279.1604721,t
Teresa,Mcintosh,204.471543,t
Ashley,Hill,221.4989596,t
Andrew,Jacobs,226.5094836,t
Jeffery,Turner,172.146738,t
Christian,Peterson,229.5509836,t
Jason,Burgess,288.1309467,t
Crystal,Herrera,95.15394812,f
Brenda,Dean,252.0255026,t
Kathleen,Allen,148.1759137,t
Julie,Suarez,126.6045221,t
William,Lee,219.7081508,t
Paige,Sanders,14.77249308,f
Devin,Bates,152.2274338,t
Patricia,Olsen,110.1679882,t
Becky,Hernandez,222.2333333,t
Marie,Lamb,40.27252313,f
Nathan,Flores,101.8936459,t
Brandon,Gonzalez,60.52303081,f
John,Henderson,248.4076042,t
Samuel,Bell,92.53696137,f
Chase,Reed,71.9476409,f
Timothy,Nichols,227.970889,t
Mitchell,Owen,153.7919479,t
Amy,Baker,36.80578714,f
Duane,Gomez,244.0834338,t
Ashley,Caldwell,130.8171695,t
Maria,Hampton,288.5692027,t
Kathy,Schneider,42.12818501,f
Christopher,Johnson,160.177871,t
Alison,Rojas,294.6816429,t
Susan,Valdez,60.26333489,f
David,Frank,163.051206,t
Jason,Conway,139.2688476,t
Nathan,Reid,233.0631577,t
Amy,Klein,35.59591008,f
Victoria,Johnson,46.62876129,f
Sara,Adams,124.1548865,t
Charles,Reid,63.79578805,f
Angela,Davis,266.9483443,t
Brittany,Nicholson,39.77148045,f
William,Dunn,225.412815,t
Jon,James,11.05366645,f
Heather,Boyle,234.2114192,t
Martin,Robinson,45.61899672,f
Lindsay,Brewer,152.2561172,t
Christopher,Mitchell,122.2296097,t
Renee,Martin,103.8007634,t
Nathaniel,Kelly,278.6711932,t
Jesus,Martinez,1.741610191,f
Mark,Kim,260.9460802,t
Kimberly,Mccullough,175.7063953,t
Kevin,Richardson,233.3962134,t
Kim,Kramer,159.7285379,t
Shelly,Warren,223.9957527,t
Keith,Parker,165.2856722,t
Rebecca,Pearson,34.08557462,f
Thomas,Turner,102.5115671,t
Ernest,Blake,279.7736437,t
Kimberly,Aguilar,254.503909,t
Parker,Chandler,105.0988489,t
Patricia,Jordan,293.1542586,t
Edward,Pearson,186.5174652,t
Thomas,Guzman,35.01257377,f
Christina,Lewis,276.7217628,t
Nicole,Green,173.7777278,t
Sandra,Ayers,203.8614101,t
Kimberly,Gould,116.9645689,t
Cory,Johnson,290.1908301,t
Lisa,Butler,33.22539775,f
Stephanie,Gomez,134.8962191,t
Dennis,Figueroa,293.5063554,t
Michelle,Spencer,296.9458364,t
Austin,Zuniga,189.9701356,t
Sarah,Mora,152.0602036,t
David,Brown,222.4466494,t
Regina,Smith,104.488275,t
John,Gardner,90.71613517,f
Melissa,Levy,101.5050273,t
Brandon,Powell,12.1046252,f
Vanessa,Alvarez,160.5638252,t
Michael,Wu,26.41273072,f
Jenny,Fox,289.1982327,t
Elizabeth,Cole,111.4431733,t
Justin,Holmes,279.0448103,t
Steve,Carey,266.7866531,t
Ryan,Miller,240.0594432,t
Alvin,Blair,212.2618704,t
John,Pearson,106.2357684,t
Marcus,Mejia,164.1050274,t
Antonio,Simon,103.8962515,t
Maria,Mccall,244.0777072,t
Linda,Robinson,33.16893391,f
Emily,Rodriguez,124.8103967,t
Samantha,Morrison,68.09438499,f
Johnny,Clark,11.42250221,f
Brandon,Hanson,129.2842923,t
Dana,Mcclain,127.6452244,t
Christine,Ramos,94.47688435,f
Lisa,Holloway,220.8854738,t
Melissa,Gibson,166.7242068,t
Michael,Fernandez,200.3551632,t
Karen,Woods,153.6317697,t
Kimberly,Stone,235.9922733,t
Alexander,Cook,214.5809698,t
Adam,Jones,66.05270665,f
Michelle,Hale,160.332909,t
Dawn,Perez,221.7845339,t
Michael,Smith,269.7764571,t
Pamela,Willis,258.6407833,t
Tracy,Coleman,65.24906648,f
Amanda,Jones,61.84863952,f
Alexis,Bradford,184.4562198,t
Eric,Elliott,272.0600434,t
Richard,Tucker,2.106609758,f
Elizabeth,Andersen,7.886266805,f
Rhonda,White,221.1733665,t
Annette,Kaufman,200.003827,t
Kenneth,Brown,260.5486352,t
Joshua,Brown,151.7365522,t
Monique,Thompson,229.1693307,t
Tammy,Anderson,246.6641717,t
Robert,Foster,23.9205959,f
Destiny,Lutz,93.7962228,f
Phillip,White,252.4260402,t
Jeffrey,Reeves,237.8640463,t
Michelle,Dodson,25.13036482,f
Brandy,Allen,141.1964105,t
Stephanie,Decker,188.2798449,t
Deborah,Carter,157.0933645,t
Donna,Lloyd,129.2668984,t
Jason,Brown,179.5356747,t
Michelle,Keller,255.2075003,t
Loretta,Haynes,26.40453589,f
Ryan,Vaughn,174.7084888,t
Dan,Smith,33.04343359,f
Alex,Brown,231.2045332,t
Ethan,Lee,22.86368908,f
Jose,Martinez,72.80481604,f
Stacey,Yates,196.3324196,t
Alejandra,Strickland,238.5211626,t
Paula,Gregory,63.86627777,f
Joseph,Lozano,288.2552215,t
Dean,Thomas,291.9138486,t
Sue,Lee,229.6867408,t
Anna,Long,282.5645113,t
Madison,Richardson,231.6005976,t
Kelly,Buchanan,190.7070828,t
Robert,Brown,216.259389,t
Felicia,Sawyer,137.9030061,t
Julian,Edwards,150.3449245,t
David,Salazar,77.45842821,f
Annette,Watson,76.7825944,f
Joshua,Williams,177.5164745,t
Daniel,Yoder,119.2342859,t
Daniel,Nelson,98.27456386,f
Gary,White,271.019816,t
Jason,Campbell,273.3106244,t
Elizabeth,Watson,86.42236772,f
Kenneth,Wright,182.4366238,t
Robert,Perez,239.5851297,t
David,Clark,23.0325238,f
Beverly,Leon,106.1063763,t
Robert,Wright,50.0234143,f
James,Thomas,86.77348735,f
Derrick,Wells,181.4218065,t
Devin,Neal,86.96007678,f
Linda,Baker,147.1263919,t
Amanda,Ray,137.8128328,t
Bruce,Williams,71.30022792,f
Amy,Castillo,249.5469844,t
Kyle,Turner,161.1618002,t
Steven,Mason,111.8827068,t
Kimberly,Kelly,240.4231917,t
Melissa,Ellis,98.58946201,f
Kelli,Olson,237.5734494,t
Mark,Mcmillan,214.1569316,t
Erin,Bautista,77.6242888,f
Joseph,Holt,84.95214506,f
Dean,Foster,275.7451504,t
Luis,Smith,232.2317515,t
Nicholas,Hughes,119.2977956,t
Alexis,Marshall,135.4593376,t
Nathan,Jones,156.5333442,t
Debra,Jordan,96.86625469,f
Billy,Rose,13.66865285,f
Amber,Stephens,288.2365496,t
Sandra,Williamson,58.32246701,f
Mikayla,Wiggins,171.0312758,t
Wesley,Lowery,71.51598238,f
Brandon,Cruz,268.4069694,t
Tracy,York,133.9126496,t
Jessica,Adams,169.2223021,t
Diana,Flores,140.9103144,t
Anthony,Brooks,56.34749333,f
Joan,Cruz,153.9731859,t
Lauren,Ray,235.5282522,t
Becky,Reid,222.1800929,t
Robert,Fisher,174.6666517,t
Christopher,Clark,206.7775415,t
Leah,Palmer,82.10118057,f
Erin,Campbell,223.7648021,t
Michael,Smith,190.5819912,t
Carolyn,Gonzalez,35.19868853,f
Evan,Jackson,250.4831534,t
Corey,Mitchell,229.272452,t
Wesley,Shaw,78.19470358,f
Angela,Lopez,123.473429,t
Mariah,Jones,7.586662029,f
Melissa,Yates,191.7388305,t
Pamela,Boyd,42.57642339,f
Chad,Hill,237.3886818,t
Dalton,Marshall,44.79388508,f
Megan,Davis,185.4160533,t
Jay,Hunt,11.93981724,f
Craig,Brady,114.0308021,t
James,Cooper,162.9563775,t
Timothy,Cabrera,246.8016085,t
Jeremy,Lewis,3.085548783,f
Justin,Kemp,238.3356701,t
Sean,Roach,288.9094841,t
Jeffery,Steele,116.5865443,t
Albert,Sellers,70.52448058,f
Jennifer,Snyder,252.1510533,t
John,Scott,54.0948882,f
Gabrielle,Brown,125.2778312,t
Devon,Ramsey,151.3679071,t
Linda,Palmer,259.9650837,t
Laura,Vargas,19.47538112,f
Felicia,Stewart,271.3900354,t
Jennifer,Garza,288.0417712,t
Antonio,Lewis,26.06155907,f
Andrew,Nielsen,249.5687264,t
Lindsay,Carpenter,84.75981129,f
Chris,Stewart,75.24103915,f
Robert,Moore,263.4141129,t
Timothy,Ray,141.8626914,t
Scott,Day,198.0654936,t
Nathaniel,Armstrong,20.87450709,f
Amanda,Brown,212.9058973,t
Larry,Wilson,182.0331257,t
Joshua,Thompson,69.44828294,f
Kim,Howell,36.96354785,f
Kristin,Lindsey,64.39004043,f
Erin,Flowers,193.6398263,t
Samuel,Anderson,262.2680717,t
Jennifer,Burke,274.3026974,t
Kelly,Douglas,34.36564262,f
Nancy,Marshall,267.3828578,t
Jorge,Johnson,116.1714636,t
Amy,French,165.8016929,t
Virginia,Chambers,89.89633639,f
Mary,Pollard,158.0790313,t
Edward,Norris,26.97375079,f
Deborah,Bailey,234.6758898,t
Jennifer,Jones,165.0022525,t
Sonya,Griffith,138.6171528,t
Patrick,Gallagher,104.1610535,t
Jonathan,Miller,98.37584933,f
Heather,Ballard,284.5814233,t
Andre,Manning,194.9905545,t
Ashley,Soto,79.2445099,f
Elizabeth,Clark,269.4168408,t
Patricia,Young,130.6553075,t
Marisa,Campbell,84.44272785,f
Timothy,Davis,171.1168554,t
Mitchell,Ibarra,161.7834286,t
Chelsea,Chen,36.22563908,f
Paul,Taylor,69.55631424,f
Henry,Roach,1.959007179,f
Thomas,Mcclain,299.1307739,t
Dennis,Williams,275.2683661,t
Paul,Stein,102.8911782,t
Susan,Christensen,37.48220654,f
Crystal,Brown,16.57201119,f
Crystal,Lowe,144.5014692,t
Brian,Baker,74.18584275,f
Molly,Fischer,10.65318304,f
Karen,Morton,126.9280583,t
Mark,Green,123.1451656,t
Karen,Davis,108.2090437,t
Joanna,Figueroa,187.2572904,t
Paula,Barker,102.0455125,t
Adam,White,23.99088409,f
Melinda,Fitzpatrick,295.4867362,t
Joseph,Perry,81.57617561,f
Victoria,Moore,228.8735816,t
Heather,Herman,61.0629953,f
Timothy,Clark,146.9213215,t
Nathaniel,Wells,20.65123885,f
Cindy,Pitts,60.39039483,f
Travis,Johnson,98.5076599,f
Nichole,Townsend,245.1680542,t
Jessica,Allen,137.7334625,t
Charles,Wright,99.76504328,f
Laura,Lopez,7.703221405,f
Julie,Castillo,211.5372125,t
Robert,Young,267.4230523,t
Randy,Bauer,54.47848217,f
Joel,Webb,254.011257,t
Christopher,Bright,229.0627694,t
Maria,Reyes,245.7685786,t
Christopher,Larson,255.8959554,t
Evan,Richardson,199.7802439,t
Brittany,Salinas,106.0009251,t
Theodore,Schultz,66.3966506,f
Allen,Hall,248.783453,t
Mark,Bailey,146.1999589,t
Ashley,Barton,184.837686,t
Melissa,Reid,164.9964809,t
Kevin,Frazier,188.9327571,t
Jacqueline,Russell,182.9477248,t
Jeremy,Davidson,238.4692929,t
Vincent,Taylor,19.99434316,f
Daniel,Alexander,257.703959,t
Katherine,Brooks,16.25110869,f
Donna,Malone,263.6211952,t
Sarah,Carlson,155.112039,t
Stephen,Stafford,86.76268915,f
Molly,Grant,114.8491929,t
Vanessa,Chase,7.770786949,f
Katrina,Miller,247.2659961,t
Karen,Hancock,282.6177794,t
Raymond,Brooks,204.8726848,t
Amanda,Reynolds,90.21503715,f
Sandra,Marquez,138.1701187,t
Eric,Gregory,24.92979482,f
Mary,Allen,255.2531379,t
Michael,Santos,193.4995193,t
Ronnie,Ali,229.6159426,t
Jeff,Wilson,114.6760877,t
John,Richardson,207.195461,t
Reginald,Barnes,46.8780625,f
Joseph,Beasley,298.3722237,t
Kyle,Brown,106.8841519,t
Ruth,Ballard,299.9455478,t
Michael,Bradley,203.917107,t
Derek,Sandoval,143.0956665,t
Kayla,Brown,123.1057042,t
Rodney,Harrison,118.4162955,t
Whitney,Sims,284.5855067,t
Carly,Wagner,212.8393181,t
Brett,House,193.7238018,t
Robert,Weaver,109.6290182,t
Steve,Gonzalez,146.1933084,t
David,Fisher,290.1779819,t
Leonard,King,24.0939262,f
Beth,Martinez,23.52767675,f
Elizabeth,Lewis,173.6053214,t
Nicole,Small,159.8582487,t
Anthony,Cline,250.2882021,t
Spencer,Ware,159.5202685,t
Willie,Erickson,116.3402762,t
Brent,Moore,155.6385418,t
Maria,Hunt,285.7458256,t
Robert,Howard,174.4724454,t
Katherine,Smith,96.91551318,f
Andrea,Meza,143.0006511,t
Nathan,Crane,83.56558574,f
Douglas,Delgado,85.5223837,f
Mariah,Garrison,192.7734629,t
Dennis,Perez,138.2202857,t
Veronica,Berry,248.7978665,t
Kristine,Holland,248.5495161,t
Daniel,Nguyen,282.2088346,t
Kelly,Gregory,159.7472068,t
Shawn,Brown,181.3796777,t
Danielle,George,274.2446679,t
Tiffany,Brown,276.1991426,t
Alice,Freeman,137.1583738,t
Daniel,Brown,112.7636937,t
Jessica,Hopkins,122.3518376,t
April,Bryant,266.6719848,t
Christopher,Miller,158.2431072,t
Duane,Smith,195.3278749,t
Madeline,Sandoval,121.1743498,t
Victoria,Kirk,3.666987419,f
Paul,Davis,252.5040028,t
Robert,Dickerson,11.98827381,f
Kevin,Lambert,4.531036969,f
Sheila,Morton,170.343201,t
Leonard,Martinez,93.22430955,f
Melanie,Dennis,209.669112,t
Melissa,Cline,107.4820325,t
Timothy,Williams,258.0104815,t
Kimberly,Anderson,87.97839743,f
Sarah,Simmons,244.2757279,t
Michael,Bryan,233.2848903,t
Peter,Lopez,140.0412394,t
Philip,Oliver,21.30464474,f
Sara,Hodges,277.3543759,t
Richard,Hicks,73.36766831,f
Michael,Brown,37.87051913,f
Destiny,Roy,223.4763302,t
Kimberly,Baker,80.46348769,f
Jamie,Higgins,69.03028233,f
Preston,III,221.4249566,t
Rachel,Montgomery,29.08534279,f
Rebecca,Walls,215.2717793,t
Matthew,Collins,238.6680373,t
Thomas,Forbes,72.71031133,f
Caitlin,Shelton,220.3252086,t
Robert,Stephens,3.606464206,f
Jennifer,Lin,192.9587531,t
Diana,Carney,97.78448666,f
Kevin,Mayo,51.803837,f
Nicholas,West,16.2045173,f
Mitchell,Kelley,13.07861103,f
Andre,Boyd,253.5211663,t
James,Knight,22.56984826,f
Andrew,Lee,70.51262949,f
David,Clay,236.9824129,t
Craig,Mitchell,166.2891034,t
Jennifer,Evans,2.977011972,f
Scott,Schroeder,236.1997291,t
Kathleen,Gallagher,291.677987,t
Benjamin,Davis,51.11857044,f
Luis,Mathis,299.1938817,t
Rachel,Thomas,161.3312866,t
Erin,Henry,11.73608077,f
Daniel,Chen,254.1665472,t
Katie,Parker,13.94906194,f
Melissa,Robinson,205.8781089,t
Samuel,Dalton,14.08357426,f
Nicole,Jones,51.59257197,f
James,Baker,170.9273169,t
Amanda,Hopkins,200.6433574,t
Eric,Rodriguez,103.935463,t
Rebecca,Gallagher,221.5435451,t
Paul,Daniels,232.54837,t
Stephanie,Green,2.663967786,f
Beth,Stone,35.23893288,f
Paul,King,188.565175,t
Lauren,Kelly,13.00123524,f
Laura,Pierce,16.16340439,f
Heather,Bennett,255.1741149,t
Joshua,King,107.3590127,t
Jasmine,Flores,289.7696566,t
Sarah,Chandler,55.24485998,f
Denise,Miller,158.8641339,t
Randy,Moyer,125.9683245,t
Megan,Perry,287.0921961,t
David,Weber,140.9446241,t
Michael,Hoffman,145.2717633,t
Amy,Townsend,217.5922091,t
Martin,Larson,171.9356768,t
Savannah,Hampton,245.2155175,t
Amanda,Chavez,4.068803173,f
Tina,Campos,292.1002,t
Crystal,Blake,227.6330391,t
Beth,Morales,229.9794474,t
Mark,Johnson,177.5476557,t
Emily,Kramer,249.9598475,t
Scott,Jackson,200.6486534,t
Kayla,Stanley,39.11623892,f
Heather,Combs,75.68140908,f
Samantha,Watson,209.2371767,t
John,Taylor,162.383985,t
Kristen,Waller,203.3026259,t
Robert,Chang,59.64579395,f
Elizabeth,Berry,48.18828909,f
Leslie,Estes,160.479494,t
Joseph,Wilson,265.8405526,t
Austin,Ramirez,212.7036289,t
Amanda,Evans,148.0328505,t
Stephanie,Martinez,167.4969941,t
Trevor,Valenzuela,233.3832548,t
Jaime,Perez,142.8424681,t
Randy,Stone,126.8086391,t
Elizabeth,Delgado,287.0605845,t
Anthony,Scott,103.2864364,t
Cody,Johnson,170.0586264,t
Bryan,Hall,260.9082222,t
Sergio,Day,276.6420591,t
Nicole,Wiggins,65.95568043,f
Kathleen,Turner,262.1049741,t
Joshua,Holland,299.5158411,t
Jessica,Miller,124.4215151,t
Alex,Moore,142.418239,t
Julie,Boyd,39.18863723,f
Tara,Barnes,128.8918058,t
Heather,Brown,186.7113016,t
Michelle,Gutierrez,46.66502067,f
Tiffany,Brown,45.12432917,f
Alicia,Todd,205.8706229,t
Annette,Morris,17.24911997,f
Lindsey,Hines,117.8079689,t
Logan,Watkins,52.1715902,f
John,Harmon,154.808761,t
Alexis,Williams,223.4977047,t
Andrea,Oliver,115.6428501,t
Darrell,Smith,57.00665127,f
Patrick,Hendrix,9.994643513,f
Matthew,Bruce,257.3743579,t
Steven,Ortiz,227.2720735,t
Jimmy,Navarro,164.9602355,t
Anthony,Friedman,17.753192,f
Michael,Barrett,39.21052339,f
Catherine,Taylor,55.50357069,f
John,Ross,226.0656937,t
Michael,Austin,67.81751254,f
Troy,Warren,111.3394845,t
Alicia,Ruiz,164.6026773,t
Dana,Santos,295.9934887,t
Christian,Porter,145.4184193,t
Emily,Ramos,63.74626361,f
Lisa,Marquez,227.0754835,t
Sergio,Hughes,240.3088336,t
Angela,Fischer,44.62116994,f
Lance,Weaver,23.27390372,f
Dawn,Ward,201.1261376,t
Norman,Simpson,219.3829512,t
Suzanne,Haas,268.8430172,t
Lisa,Craig,32.20190241,f
Joseph,Summers,234.3983114,t
Carl,Decker,29.47284095,f
Sandra,Pollard,206.4794457,t
Cameron,Nielsen,160.9221115,t
Frank,Jones,95.72477062,f
James,Jordan,298.5896987,t
Destiny,Rojas,89.6838838,f
Lisa,Clark,273.5127708,t
Lori,Valdez,111.5501182,t
Danny,Lewis,224.4037909,t
Jennifer,Martin,87.64623687,f
Richard,Bauer,164.2209518,t
Alicia,Ferrell,169.3028425,t
Grant,Hall,0.558640768,f
Elizabeth,Hill,237.8971597,t
Jacqueline,Brown,267.5073581,t
Tiffany,Barron,185.2634793,t
Arthur,Chandler,226.5972173,t
Mark,Bowman,180.1064676,t
Shannon,Jackson,131.2304203,t
Kelly,Johnson,124.1633799,t
Brian,Contreras,60.52315419,f
John,Dixon,183.4615101,t
Tamara,Wilson,5.006903718,f
Christina,Bishop,197.7689034,t
Jennifer,Smith,169.7637516,t
Denise,Clark,270.0765365,t
Angela,Peterson,194.5922004,t
Amy,Mills,132.6708938,t
Stephanie,Spears,128.7858904,t
Alexandra,Lawrence,112.3894586,t
Joe,Powell,18.98297458,f
Matthew,Diaz,124.6120874,t
Joshua,Sanchez,147.1338779,t
Joseph,Herring,262.3721841,t
Billy,Riley,141.1891526,t
Cheryl,Crosby,128.6964315,t
Jeanne,Brown,79.06627536,f
Rebecca,Clarke,174.5418573,t
Ronald,Hudson,240.1683659,t
Derek,Wolf,136.9987139,t
Jennifer,Lee,168.4130662,t
Courtney,Copeland,205.9871436,t
Kevin,Boyd,276.0430518,t
Christopher,Harrell,47.54869596,f
Terri,Schultz,95.12922836,f
Jonathan,Brooks,113.4023205,t
Gregory,Yoder,66.72888226,f
Tammy,Welch,243.6807885,t
Jennifer,Doyle,125.0829471,t
Michelle,Moore,139.8526401,t
Matthew,Bennett,31.24445141,f
Valerie,Bishop,141.0465529,t
Olivia,Moore,182.7722633,t
Rachel,Lynch,11.16873089,f
Victoria,Carroll,100.400948,t
Richard,Duffy,192.8278578,t
Harold,Rowe,4.973566675,f
Jasmine,Bailey,240.1984741,t
Victoria,Goodman,157.2129033,t
Christopher,Frost,51.7746098,f
Michael,Larsen,119.9341108,t
Robert,Coffey,100.3104595,t
Carolyn,Harmon,132.2465755,t
Jared,Garrison,176.7205943,t
Susan,Burton,71.54482097,f
Bryan,Patton,6.517783303,f
Kyle,Burns,47.95291873,f
Jeremy,Davis,196.8809063,t
Kevin,Bryant,119.266223,t
James,Harrington,153.6600926,t
Christina,Weaver,158.4753706,t
Robert,Kennedy,169.2943627,t
Richard,Jarvis,114.6925576,t
Aaron,Ford,266.565379,t
Donna,Franklin,212.0073437,t
Angela,Martinez,97.13919381,f
Michael,Anderson,56.30656726,f
Charles,Stevens,146.5272063,t
Christopher,Harrell,176.6365117,t
Melanie,Francis,148.6238107,t
Kevin,Johnson,57.07758117,f
Annette,Johnston,286.4368475,t
Laura,Jones,251.8256961,t
Brianna,Parks,105.6688269,t
Mario,Henderson,289.3215948,t
Rachel,Garcia,18.33863307,f
Taylor,Evans,152.0813643,t
Denise,Olson,263.8594197,t
Jenna,Odom,54.33763494,f
Jennifer,Parker,114.3051417,t
Melissa,Haynes,249.4110446,t
Terry,Martinez,135.282602,t
Daniel,Mitchell,273.1661217,t
Steven,Williams,89.40717196,f
Nicholas,White,234.4239386,t
Robert,Le,143.3576073,t
William,Daniels,2.75363996,f
Anthony,Hoffman,205.8937171,t
Jessica,Smith,140.7997908,t
Charles,Martinez,53.45634467,f
Michael,Harrison,264.9058228,t
Cynthia,Oconnor,134.0974441,t
Wesley,Williams,210.5488131,t
Keith,Wheeler,64.57752578,f
Anna,Lopez,299.1499426,t
Megan,Montoya,77.73528252,f
Alice,Wallace,258.1149996,t
David,Barry,293.064933,t
Crystal,Anderson,85.67769938,f
Charles,Walters,136.3273754,t
Amy,Hall,165.7815497,t
Daniel,Allison,202.9205718,t
Monica,Rogers,115.6097562,t
Lisa,Brennan,244.6907291,t
Hector,Adams,258.2983392,t
Samantha,George,177.6586379,t
Peter,Sanders,248.5678166,t
Yvonne,Coleman,299.9854723,t
Charles,Miller,37.89348077,f
Mathew,Harmon,5.477643314,f
Heather,Collins,18.93872049,f
Anne,Mccullough,38.48691116,f
Terry,Moore,251.9873677,t
James,Rogers,39.25426014,f
Stephen,Brown,166.4123,t
Mark,Morales,205.5803314,t
Kathleen,Tran,248.4498852,t
Michelle,Stone,59.92907123,f
Catherine,Scott,261.6205656,t
Robert,Dyer,159.3357394,t
Bryan,Martinez,292.4598723,t
Danielle,Miller,5.840759287,f
Natalie,Gentry,115.4240965,t
Mark,Martinez,274.8417111,t
Margaret,Baird,178.1376538,t
Jacqueline,Conway,161.0544466,t
Jennifer,Miller,167.65138,t
Stephanie,Salinas,180.173276,t
Jesse,Duarte,23.19171407,f
Tammy,Williams,24.00839556,f
Jay,Lynch,43.56506347,f
Adam,Thompson,87.5002892,f
Chad,Clark,291.2850477,t
Maxwell,Cole,138.5224022,t
Tony,Lester,220.7106572,t
Bethany,Williamson,115.9862024,t
Javier,Moss,41.3098503,f
Ronald,Owens,216.8781531,t
Jennifer,Lewis,61.69501363,f
Jennifer,Goodwin,6.772621519,f
Joseph,Wright,155.2606241,t
Erik,Delgado,273.221997,t
Paul,Reid,63.28549542,f
Thomas,Bryant,146.4967831,t
Marvin,Wood,273.3635523,t
Zachary,Gordon,250.1895915,t
Eric,Becker,97.1295962,f
Jason,Greene,169.1431017,t
Thomas,Davis,230.9547299,t
Kimberly,Duncan,191.1203851,t
Samantha,Smith,291.8803441,t
Thomas,Rogers,112.9576098,t
Ryan,Hammond,21.4055375,f
Jillian,Smith,259.3625114,t
Charles,Harris,84.45795116,f
Jenny,Lewis,253.6513704,t
Heidi,Bolton,146.4562717,t
Ian,Park,77.37019197,f
David,Guzman,216.0752368,t
Pamela,Dillon,51.72379565,f
Kimberly,Leblanc,294.6052651,t
Megan,Smith,25.42056931,f
Ronald,Costa,136.8854344,t
Daniel,Lewis,143.9851601,t
Dale,Ramirez,15.01368802,f
Abigail,Allen,229.7838574,t
Kenneth,Sims,37.6359828,f
Lisa,Mendez,40.54338297,f
Eric,Brown,174.2921017,t
Kristi,Cobb,23.9133407,f
Anne,Macdonald,81.47862786,f
Lauren,Parker,187.0023174,t
Carol,Sharp,199.5697161,t
Christine,Miles,273.9435443,t
Amanda,Bowers,261.922808,t
Joseph,Buck,86.8018335,f
Sean,Conway,56.43303098,f
Julia,Murphy,73.19912337,f
Lynn,Anderson,169.8237448,t
James,Gray,188.813829,t
Stephanie,Gray,200.8256851,t
Ronald,Baird,215.999315,t
Christopher,Cochran,204.0887367,t
Kyle,Torres,63.41712663,f
William,Oconnor,242.143628,t
Caleb,Kelly,285.6334268,t
Rachael,Garcia,226.4172581,t
Brandon,Weber,298.4802227,t
Thomas,Hoover,200.0802214,t
Michelle,Jimenez,14.80415308,f
Rebecca,Davis,32.98097798,f
Miranda,Flynn,298.8357652,t
Jennifer,Perez,140.3637287,t
James,Newton,191.8006975,t
Peter,Hernandez,194.1967678,t
Nicholas,Combs,20.10458063,f
Karen,Wilson,160.1510331,t
Jenna,Campbell,190.9943436,t
Michelle,Melendez,52.90917795,f
Andrew,Gallagher,136.30899,t
Laura,Ross,182.0244978,t
Teresa,Lindsey,27.52334916,f
James,Frost,223.6170974,t
Robert,Jackson,22.05368223,f
John,Norman,109.6033635,t
Alicia,Anderson,173.5520281,t
Jason,Chang,44.35362764,f
Laura,Gray,55.50345352,f
Wanda,Long,114.3179822,t
Sylvia,Koch,140.3506493,t
Melissa,Higgins,62.36313364,f
Eric,Glover,38.36237335,f
Daniel,Cisneros,108.5913981,t
Emily,Graham,101.033565,t
Sherri,Smith,67.86065479,f
William,Smith,167.3695822,t
Terri,Aguirre,54.2421296,f
Natalie,Haney,137.4158277,t
Casey,Holder,69.05125997,f
Lisa,Duran,56.08847638,f
David,Smith,80.85434702,f
Emily,Andrews,30.55093486,f
Kyle,Harvey,271.1239508,t
Laura,Wu,79.61965825,f
Elijah,Johnson,136.9964616,t
Brittany,Montgomery,288.8286558,t
Aaron,Mccarthy,84.39861828,f
Sarah,Harris,144.8656998,t
Jacqueline,Johnston,141.2779453,t
Tina,Wood,191.4925829,t
Karen,Duncan,4.247976362,f
Victor,Owens,158.4737509,t
Nathan,Warren,117.1177461,t
Kenneth,Brown,75.67015829,f
Jill,Cain,3.86708951,f
Kimberly,Koch,116.8989585,t
Allison,Obrien,44.59520215,f
Robert,Martinez,227.9211981,t
Peter,Wilson,231.0658253,t
Kelsey,Wiley,176.1116668,t
Eric,Murray,103.2178891,t
John,Rogers,144.6405491,t
Luke,Estrada,85.78863405,f
Robert,Clark,80.217175,f
Kimberly,Koch,165.4221924,t
Laura,Bailey,45.79462845,f
Allison,Frye,58.02567556,f
Krystal,Owens,273.3193156,t
Denise,Ferguson,220.6739739,t
Crystal,Alexander,207.337275,t
Henry,Cummings,105.0848383,t
Lori,Morgan,241.7828354,t
Donald,Barton,271.3082967,t
Janet,Collins,248.9042909,t
Austin,Rosales,145.3309141,t
Kathy,White,3.687331701,f
Kimberly,Preston,148.0609304,t
John,Hudson,225.9386329,t
Don,Ryan,2.665125824,f
Sarah,Morgan,130.9060372,t
Samuel,Patel,129.0223582,t
Robert,Wilson,183.340795,t
Megan,Aguilar,118.4650524,t
Jonathan,Green,10.23139816,f
Jacob,Tate,278.1887895,t
Trevor,Brown,18.32777864,f
Kristine,Barker,52.82568247,f
Cameron,Brown,95.90174022,f
Lauren,Taylor,77.35902673,f
Brandon,Murphy,7.589198878,f
Paul,Ward,181.5317081,t
Cynthia,Ward,100.6060794,t
Kristin,Lawson,160.2054476,t
Stephen,Roberts,187.5586469,t
Victor,Rivera,120.5942052,t
James,Castaneda,83.44662013,f
Ryan,Olsen,201.6003909,t
Alejandra,Jones,94.58154942,f
Cheyenne,Miranda,78.16768739,f
Courtney,Maxwell,35.61603968,f
Lindsay,Acosta,205.9536024,t
Michael,Middleton,79.0239122,f
Katrina,Perry,232.0425179,t
